Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,Business_Key,Import_Batch_ID,Import_TS,Change_Type,Snapshot_Signature,Notes,Reviewed_Flag
jira_issues,MARLIN BP,MBP-1916,In Progress,Unassigned,2025-10-21T22:30:49+08:00,"WPOPTI: Pickup of SF3 TTR, and PF3 TTR",TTR,jira_issues|marlin bp|mbp-1916,20251116-140537,2025-11-16T14:05:37,NEW,"in progress|unassigned|wpopti: pickup of sf3 ttr, and pf3 ttr|ttr",,
jira_issues,DORADO,DORADO-1369,Open,Unassigned,2025-11-14T03:10:26+08:00,Release PCO 4.4.2,TTR,jira_issues|dorado|dorado-1369,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|release pco 4.4.2|ttr,,
jira_issues,DORADO,DORADO-1368,Open,Unassigned,2025-11-14T00:32:24+08:00,Dorado 2 C9 Wafer CFR Assessment Plus Soak Reduction ,TTR,jira_issues|dorado|dorado-1368,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|dorado 2 c9 wafer cfr assessment plus soak reduction|ttr,,
jira_issues,DORADO,DORADO-1361,Resolved,Unassigned,2025-11-12T05:44:41+08:00,Pull in TSR-6419 for Dorado 2 Heads,TTR,jira_issues|dorado|dorado-1361,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|pull in tsr-6419 for dorado 2 heads|ttr,,
jira_issues,DORADO,DORADO-1349,In Progress,Unassigned,2025-11-06T04:42:19+08:00,TTR - T282 supports on single rate sensitivity scoring and combined BODE,TTR,jira_issues|dorado|dorado-1349,20251116-140537,2025-11-16T14:05:37,NEW,in progress|unassigned|ttr - t282 supports on single rate sensitivity scoring and combined bode|ttr,,
jira_issues,DORADO,DORADO-1345,Open,Unassigned,2025-11-05T05:43:37+08:00,Dorado Sea-POT (SeaPot),TTR,jira_issues|dorado|dorado-1345,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|dorado sea-pot (seapot)|ttr,,
jira_issues,DORADO,DORADO-1335,SME Verification,Unassigned,2025-10-29T21:28:16+08:00,10krpm eval at SPIN oper on Dorado,TTR,jira_issues|dorado|dorado-1335,20251116-140537,2025-11-16T14:05:37,NEW,sme verification|unassigned|10krpm eval at spin oper on dorado|ttr,,
jira_issues,DORADO,DORADO-1332,Resolved,Unassigned,2025-10-29T02:13:10+08:00,Add Hd screen specs of T297 checkerboard Tests,TTR,jira_issues|dorado|dorado-1332,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|add hd screen specs of t297 checkerboard tests|ttr,,
jira_issues,DORADO,DORADO-1327,Open,Unassigned,2025-10-27T23:26:56+08:00,Managing TPM/MemDump files for ToolsGUI,TTR,jira_issues|dorado|dorado-1327,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|managing tpm/memdump files for toolsgui|ttr,,
jira_issues,DORADO,DORADO-1322,Resolved,Unassigned,2025-10-26T10:37:04+08:00,T282 Bode uAct Timeout Fix,TTR,jira_issues|dorado|dorado-1322,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|t282 bode uact timeout fix|ttr,,
jira_issues,DORADO,DORADO-1320,Resolved,Unassigned,2025-10-25T02:32:15+08:00,Optimize get ta rec for TA access and audit lookup,TTR,jira_issues|dorado|dorado-1320,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|optimize get ta rec for ta access and audit lookup|ttr,,
jira_issues,SUMMIT,SUMMIT-2361,Open,Michael Foster,2025-11-08T05:47:24+08:00,test mmm ok,TTR,jira_issues|summit|summit-2364,20251116-140537,2025-11-16T14:05:37,NEW,open|michael foster|yip8 for summit rseed|ttr,,
jira_issues,SUMMIT,SUMMIT-2361,Open,Michael Foster,2025-11-08T05:47:24+08:00,test mmm ok,TTR,jira_issues|summit|summit-2364,20251116-140537,2025-11-16T14:05:37,NEW,open|michael foster|yip8 for summit rseed|ttr,,
jira_issues,SUMMIT,SUMMIT-2359,Closed,Gronggaew (GG) Boonjuang,2025-10-23T09:34:05+08:00,ok,TTR,jira_issues|summit|summit-2359,20251116-140537,2025-11-16T14:05:37,NEW,closed|gronggaew (gg) boonjuang|evaluate modification of active servo flaw table (asft) build algorithm|ttr,,
jira_issues,SUMMIT,SUMMIT-2355,Open,xxxx,ggg,TTR: TOPAZ ,TTR,jira_issues|summit|summit-2355,20251116-140537,2025-11-16T14:05:37,NEW,open|luh chyuan lau|ttr: topaz w/ proz integration|ttr,,
jira_issues,SUMMIT,SUMMIT-2347,SME Verification,Gronggaew (GG) Boonjuang,2025-09-26T18:03:34+08:00,PCO Item - PCO3.7.4B,TTR,jira_issues|summit|summit-2347,20251116-140537,2025-11-16T14:05:37,NEW,sme verification|gronggaew (gg) boonjuang|pco item - pco3.7.4b|ttr,,
jira_issues,SUMMIT,SUMMIT-2345,Reopened,Kwan Ng Loke,test,"enableDiags, Powercycle",TTR,jira_issues|summit|summit-2345,20251116-140537,2025-11-16T14:05:37,NEW,"reopened|kwan ng loke|ttr: pwt optimization: dnld_code, enablediags, powercycle|ttr",,
jira_issues,SUMMIT,SUMMIT-2334,Closed,Unassigned,2025-09-09T22:34:12+08:00,PCO Item - PCO3.7.3A_EFL2C2,TTR,jira_issues|summit|summit-2334,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|pco item - pco3.7.3a_efl2c2|ttr,,
jira_issues,SUMMIT,SUMMIT-2333,SME Verification,Unassigned,2025-09-09T19:17:29+08:00,PCO Item - PCO3.7.3A_EFL2B4,TTR,jira_issues|summit|summit-2333,20251116-140537,2025-11-16T14:05:37,NEW,sme verification|unassigned|pco item - pco3.7.3a_efl2b4|ttr,,
jira_issues,SUMMIT,SUMMIT-2331,Closed,Unassigned,2025-09-05T08:33:10+08:00,TTR: T461 Test Zone Aligment,TTR,jira_issues|summit|summit-2331,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|ttr: t461 test zone aligment|ttr,,
jira_issues,SUMMIT,SUMMIT-2330,Closed,Unassigned,2025-09-04T18:32:13+08:00,PCO Item - PCO3.7.3GD,TTR,jira_issues|summit|summit-2330,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|pco item - pco3.7.3gd|ttr,,
jira_issues,SUMMIT,SUMMIT-2329,Closed,Unassigned,2025-09-04T18:27:10+08:00,PCO Item - PCO3.7.3GC,TTR,jira_issues|summit|summit-2329,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|pco item - pco3.7.3gc|ttr,,
jira_issues,SUMMIT,SUMMIT-2328,Closed,Unassigned,2025-09-04T18:12:21+08:00,PCO Item - PCO3.7.3GB,TTR,jira_issues|summit|summit-2328,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|pco item - pco3.7.3gb|ttr,,
jira_issues,SUMMIT,SUMMIT-2327,Closed,Unassigned,2025-09-04T11:14:30+08:00,TTR: New Servo Code xx66,TTR,jira_issues|summit|summit-2327,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|ttr: new servo code xx66|ttr,,
jira_issues,SUMMIT,SUMMIT-2326,Closed,Unassigned,2025-09-04T10:15:56+08:00,TTR: items from PCO 3.7.3x to PCO 3.8.1 branch,TTR,jira_issues|summit|summit-2326,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|ttr: items from pco 3.7.3x to pco 3.8.1 branch|ttr,,
jira_issues,SUMMIT,SUMMIT-2324,Closed,Unassigned,2025-09-02T13:16:45+08:00,"TTR: Release Block Point ""E"" Servo Code CEC3 for Summit SMR 30TB VC",TTR,jira_issues|summit|summit-2324,20251116-140537,2025-11-16T14:05:37,NEW,"closed|unassigned|ttr: release block point ""e"" servo code cec3 for summit smr 30tb vc|ttr",,
jira_issues,SUMMIT,SUMMIT-2322,Closed,Unassigned,2025-09-01T11:44:20+08:00,TTR: T150 PWT by Exception ,TTR,jira_issues|summit|summit-2322,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|ttr: t150 pwt by exception|ttr,,
jira_issues,SUMMIT,SUMMIT-2321,Closed,Unassigned,2025-08-29T21:59:56+08:00,TTR: T411 iVBAR for Summit,TTR,jira_issues|summit|summit-2321,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|ttr: t411 ivbar for summit|ttr,,
jira_issues,SUMMIT,SUMMIT-2319,Closed,Unassigned,2025-08-27T10:19:22+08:00,TTR : VBAR_ATI_IVBAR Further reduction,TTR,jira_issues|summit|summit-2319,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|ttr : vbar_ati_ivbar further reduction|ttr,,
jira_issues,SUMMIT,SUMMIT-2317,Closed,Unassigned,2025-08-26T21:14:13+08:00,TTR: VBAR_ZN_IVBAR Further,TTR,jira_issues|summit|summit-2317,20251116-140537,2025-11-16T14:05:37,NEW,closed|unassigned|ttr: vbar_zn_ivbar further|ttr,,
jira_issues,MARLIN,MARLINCT-2246,Resolved,Unassigned,2025-11-14T12:46:03+08:00,CLONE - MBP: FPW & SPFS Power Cycle Removal around LFA,TTR,jira_issues|marlin|marlinct-2246,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|clone - mbp: fpw & spfs power cycle removal around lfa|ttr,,
jira_issues,MARLIN,MARLINCT-2243,Open,Unassigned,2025-11-13T15:55:33+08:00,Align FINE_JOG_CAL to remove T451 following PCO7.2x to PCO7.3x,TTR,jira_issues|marlin|marlinct-2243,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|align fine_jog_cal to remove t451 following pco7.2x to pco7.3x|ttr,,
jira_issues,MARLIN,MARLINCT-2239,In Progress,Unassigned,2025-11-12T02:07:20+08:00,Live TCC eval for t55 TTR,TTR,jira_issues|marlin|marlinct-2239,20251116-140537,2025-11-16T14:05:37,NEW,in progress|unassigned|live tcc eval for t55 ttr|ttr,,
jira_issues,MARLIN,MARLINCT-2235,Open,Allen Tseng,2025-11-05T03:03:36+08:00,Remove power cycles ,TTR,jira_issues|marlin|marlinct-2235,20251116-140537,2025-11-16T14:05:37,NEW,open|allen tseng|remove power cycles around spfs and lfa cal|ttr,,
jira_issues,MARLIN,MARLINCT-2232,SME Verification,Unassigned,2025-11-01T04:28:25+08:00,Marlin SCopy TTR,TTR,jira_issues|marlin|marlinct-2232,20251116-140537,2025-11-16T14:05:37,NEW,sme verification|unassigned|marlin scopy ttr|ttr,,
jira_issues,MARLIN,MARLINCT-2227,Resolved,Unassigned,2025-10-27T10:06:04+08:00,"CLONE - WPOPTI: Pickup of SF3 TTR, and PF3 TTR",TTR,jira_issues|marlin|marlinct-2227,20251116-140537,2025-11-16T14:05:37,NEW,"resolved|unassigned|clone - wpopti: pickup of sf3 ttr, and pf3 ttr|ttr",,
jira_issues,MARLIN,MARLINCT-2226,In Progress,Unassigned,2025-10-25T00:46:10+08:00,SF3 reloadRAP eval,TTR,jira_issues|marlin|marlinct-2226,20251116-140537,2025-11-16T14:05:37,NEW,in progress|unassigned|sf3 reloadrap eval|ttr,,
jira_issues,MARLIN,MARLINCT-2225,Open,Unassigned,2025-10-25T00:20:28+08:00,OEE: Re-arrange Hot and Cold Operation ,TTR,jira_issues|marlin|marlinct-2225,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|oee: re-arrange hot and cold operation|ttr,,
jira_issues,MARLIN,MARLINCT-2221,Resolved,Unassigned,2025-10-24T02:08:44+08:00,Release PCO 7.3.03,TTR,jira_issues|marlin|marlinct-2221,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|release pco 7.3.03|ttr,,
jira_issues,MARLIN,MARLINCT-2217,Resolved,Unassigned,2025-10-21T05:48:41+08:00,Active Servo Flaw Table (ASFT) build algorithm change,TTR,jira_issues|marlin|marlinct-2217,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|active servo flaw table (asft) build algorithm change|ttr,,
jira_issues,MARLIN,MARLINCT-2210,Resolved,Unassigned,2025-10-16T04:07:36+08:00,Removal of offset search and channel training reads,TTR,jira_issues|marlin|marlinct-2210,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|removal of offset search and channel training reads|ttr,,
jira_issues,MARLIN,MARLINCT-2209,Open,Unassigned,2025-10-16T03:58:56+08:00,T55 - ZAP track reduction,TTR,jira_issues|marlin|marlinct-2209,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|t55 - zap track reduction|ttr,,
jira_issues,MARLIN,MARLINCT-2202,Open,Unassigned,2025-10-10T01:08:23+08:00,apply Increase Opti LC_Delay step size from 2 to 4 to all opti calls,TTR,jira_issues|marlin|marlinct-2202,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|apply increase opti lc_delay step size from 2 to 4 to all opti calls|ttr,,
jira_issues,MARLIN,MARLINCT-2201,Open,Unassigned,2025-10-10T01:04:06+08:00,Increase Opti LC_Delay step size from 2 to 4,TTR,jira_issues|marlin|marlinct-2201,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|increase opti lc_delay step size from 2 to 4|ttr,,
jira_issues,MARLIN,MARLINCT-2200,Open,Unassigned,2025-10-10T01:00:45+08:00,Opti settling bypass BIE,TTR,jira_issues|marlin|marlinct-2200,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|opti settling bypass bie|ttr,,
jira_issues,MARLIN BP,MBP-1958,Open,Unassigned,2025-11-13T05:12:58+08:00,Create new config based 5.0.5L7 +PROZ SFW,TTR,jira_issues|marlin bp|mbp-1958,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|create new config based 5.0.5l7 +proz sfw|ttr,,
jira_issues,MARLIN BP,MBP-1957,Resolved,Unassigned,2025-11-13T03:31:53+08:00,CLONE - TOPAZ for PROZ,TTR,jira_issues|marlin bp|mbp-1957,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|clone - topaz for proz|ttr,,
jira_issues,MARLIN BP,MBP-1955,Open,Unassigned,2025-11-12T09:46:32+08:00,TOPAZ for PROZ,TTR,jira_issues|marlin bp|mbp-1955,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|topaz for proz|ttr,,
jira_issues,MARLIN BP,MBP-1954,Open,Unassigned,2025-11-12T09:27:32+08:00,CLONE - MarlinBP Write/Read Transfer Rate Reduction.,TTR,jira_issues|marlin bp|mbp-1954,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|clone - marlinbp write/read transfer rate reduction.|ttr,,
jira_issues,MARLIN BP,MBP-1931,SME Verification,Unassigned,2025-10-29T00:31:06+08:00,MarlinBP 10k RPM eval at SPIN OPER (Soak Time reduction eval),TTR,jira_issues|marlin bp|mbp-1931,20251116-140537,2025-11-16T14:05:37,NEW,sme verification|unassigned|marlinbp 10k rpm eval at spin oper (soak time reduction eval)|ttr,,
jira_issues,MARLIN BP,MBP-1926,Resolved,Unassigned,2025-10-25T02:42:01+08:00,CLONE - Optimize get ta rec for TA access and audit lookup,TTR,jira_issues|marlin bp|mbp-1926,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|clone - optimize get ta rec for ta access and audit lookup|ttr,,
jira_issues,MARLIN BP,MBP-1924,In Progress,Unassigned,2025-10-25T00:16:51+08:00,SF3 ReloadRAP Eval,TTR,jira_issues|marlin bp|mbp-1924,20251116-140537,2025-11-16T14:05:37,NEW,in progress|unassigned|sf3 reloadrap eval|ttr,,
jira_issues,MARLIN BP,MBP-1917,Resolved,Unassigned,2025-10-21T23:31:44+08:00,CLONE - Evaluate modification of Active Servo Flaw Table (ASFT) build algorithm.,TTR,jira_issues|marlin bp|mbp-1917,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|clone - evaluate modification of active servo flaw table (asft) build algorithm.|ttr,,
jira_issues,MARLIN BP,MBP-1916,In Progress,Unassigned,2025-10-21T22:30:49+08:00,"WPOPTI: Pickup of SF3 TTR, and PF3 TTR",TTR,jira_issues|marlin bp|mbp-1916,20251116-140537,2025-11-16T14:05:37,NEW,"in progress|unassigned|wpopti: pickup of sf3 ttr, and pf3 ttr|ttr",,
jira_issues,DORADO,DORADO-1369,Open,Unassigned,2025-11-14T03:10:26+08:00,Release PCO 4.4.2,TTR,jira_issues|dorado|dorado-1369,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|release pco 4.4.2|ttr,,
jira_issues,DORADO,DORADO-1368,Open,Unassigned,2025-11-14T00:32:24+08:00,Dorado 2 C9 Wafer CFR Assessment Plus Soak Reduction ,TTR,jira_issues|dorado|dorado-1368,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|dorado 2 c9 wafer cfr assessment plus soak reduction|ttr,,
jira_issues,DORADO,DORADO-1361,Resolved,Unassigned,2025-11-12T05:44:41+08:00,Pull in TSR-6419 for Dorado 2 Heads,TTR,jira_issues|dorado|dorado-1361,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|pull in tsr-6419 for dorado 2 heads|ttr,,
jira_issues,DORADO,DORADO-1349,In Progress,Unassigned,2025-11-06T04:42:19+08:00,TTR - T282 supports on single rate sensitivity scoring and combined BODE,TTR,jira_issues|dorado|dorado-1349,20251116-140537,2025-11-16T14:05:37,NEW,in progress|unassigned|ttr - t282 supports on single rate sensitivity scoring and combined bode|ttr,,
jira_issues,DORADO,DORADO-1345,Open,Unassigned,2025-11-05T05:43:37+08:00,Dorado Sea-POT (SeaPot),TTR,jira_issues|dorado|dorado-1345,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|dorado sea-pot (seapot)|ttr,,
jira_issues,DORADO,DORADO-1335,SME Verification,Unassigned,2025-10-29T21:28:16+08:00,10krpm eval at SPIN oper on Dorado,TTR,jira_issues|dorado|dorado-1335,20251116-140537,2025-11-16T14:05:37,NEW,sme verification|unassigned|10krpm eval at spin oper on dorado|ttr,,
jira_issues,DORADO,DORADO-1332,Resolved,Unassigned,2025-10-29T02:13:10+08:00,Add Hd screen specs of T297 checkerboard Tests,TTR,jira_issues|dorado|dorado-1332,20251116-140537,2025-11-16T14:05:37,NEW,resolved|unassigned|add hd screen specs of t297 checkerboard tests|ttr,,
jira_issues,DORADO,DORADO-1327,Open,Unassigned,2025-10-27T23:26:56+08:00,Managing TPM/MemDump files for ToolsGUI,TTR,jira_issues|dorado|dorado-1327,20251116-140537,2025-11-16T14:05:37,NEW,open|unassigned|managing tpm/memdump files for toolsgui|ttr,,
DISC,MARLIN,CR0011886,Completed,Kriangkrai Kuskul,2024-01-10T14:34:57,Marlin : T163 TTR,TTR,disc|marlin|cr0011886,20251116-140537,2025-11-16T14:05:37,NEW,completed|kriangkrai kuskul|marlin : t163 ttr|ttr,,
DISC,SUMMIT,CR0011918,Completed,Kriangkrai Kuskul,2024-01-16T14:52:45,"SUMMIT : Integrate CL2410882: Optimize T461 at OPTI_CHECK_T461, OPTI_CHECK_T461_SMR state CAL2 oper",TTR,disc|summit|cr0011918,20251116-140537,2025-11-16T14:05:37,NEW,"completed|kriangkrai kuskul|summit : integrate cl2410882: optimize t461 at opti_check_t461, opti_check_t461_smr state cal2 oper|ttr",,
DISC,SUMMIT,CR0011952,Completed,Kriangkrai Kuskul,2024-01-24T12:12:08,Summit : T163 TTR,TTR,disc|summit|cr0011952,20251116-140537,2025-11-16T14:05:37,NEW,completed|kriangkrai kuskul|summit : t163 ttr|ttr,,
DISC,SUMMIT,CR0011974,Completed,Gronggaew Boonjuang,2024-01-30T14:23:35,OCZ-ZFS Repeatability Study for TTR,TTR,disc|summit|cr0011974,20251116-140537,2025-11-16T14:05:37,NEW,completed|gronggaew boonjuang|ocz-zfs repeatability study for ttr|ttr,,
DISC,MARLIN,CR0011985,Completed,Worawit Kanjanapruthipong,2024-02-01T18:32:39,POML (force PO last zone for system area reclaim),TTR,disc|marlin|cr0011985,20251116-140537,2025-11-16T14:05:37,NEW,completed|worawit kanjanapruthipong|poml (force po last zone for system area reclaim)|ttr,,
DISC,SUMMIT,CR0011991,Completed,Worawit Kanjanapruthipong,2024-02-02T18:59:43,POML (force PO last zone for system area reclaim),TTR,disc|summit|cr0011991,20251116-140537,2025-11-16T14:05:37,NEW,completed|worawit kanjanapruthipong|poml (force po last zone for system area reclaim)|ttr,,
DISC,MARLIN,CR0011992,Completed,Oosana Onjan,2024-02-05T17:39:44,Marlin Rseed Add P_FAILING_HEAD,TTR,disc|marlin|cr0011992,20251116-140537,2025-11-16T14:05:37,NEW,completed|oosana onjan|marlin rseed add p_failing_head|ttr,,
DISC,SUMMIT,CR0011997,Completed,Atchara Tiantawatchakun,2024-02-07T12:59:05,TTR Test240 EAW,TTR,disc|summit|cr0011997,20251116-140537,2025-11-16T14:05:37,NEW,completed|atchara tiantawatchakun|ttr test240 eaw|ttr,,
DISC,SUMMIT,CR0012008,Completed,Suphaphit Saepu,2024-02-09T15:09:39,Summit : TTR T461 reduce NumRd/NumWr from 2 to 1,TTR,disc|summit|cr0012008,20251116-140537,2025-11-16T14:05:37,NEW,completed|suphaphit saepu|summit : ttr t461 reduce numrd/numwr from 2 to 1|ttr,,
DISC,SUMMIT,CR0012027,Completed,Sitthichai Pomthong,2024-02-15T15:50:18,Summit: ATI write optimization in WP version2,TTR,disc|summit|cr0012027,20251116-140537,2025-11-16T14:05:37,NEW,completed|sitthichai pomthong|summit: ati write optimization in wp version2|ttr,,
DISC,SUMMIT,CR0012045,Completed,Gronggaew Boonjuang,2024-02-20T15:34:48,SUMMIT: Enable run T257 via GSM sampling,TTR,disc|summit|cr0012045,20251116-140537,2025-11-16T14:05:37,NEW,completed|gronggaew boonjuang|summit: enable run t257 via gsm sampling|ttr,,
DISC,MARLIN,CR0012059,Completed,Sitthichai Pomthong,2024-02-28T11:17:45,Marlin: ATI write optimization in WP,TTR,disc|marlin|cr0012059,20251116-140537,2025-11-16T14:05:37,NEW,completed|sitthichai pomthong|marlin: ati write optimization in wp|ttr,,
DISC,MARLIN,CR0012093,Completed,Sitthichai Pomthong,2024-03-07T10:10:35,Marlin: T451 zone alignment VBAR_ATI,TTR,disc|marlin|cr0012093,20251116-140537,2025-11-16T14:05:37,NEW,completed|sitthichai pomthong|marlin: t451 zone alignment vbar_ati|ttr,,
DISC,SUMMIT,CR0012094,Completed,Atchara Tiantawatchakun,2024-03-07T12:44:16,Power Cycle Optimization,TTR,disc|summit|cr0012094,20251116-140537,2025-11-16T14:05:37,NEW,completed|atchara tiantawatchakun|power cycle optimization|ttr,,
DISC,SUMMIT,CR0012095,Completed,Atchara Tiantawatchakun,2024-03-07T12:52:16,TTR T240 EAW Experiment,TTR,disc|summit|cr0012095,20251116-140537,2025-11-16T14:05:37,NEW,completed|atchara tiantawatchakun|ttr t240 eaw experiment|ttr,,
DISC,MARLIN,CR0012100,Completed,Warachai Singjungreed,2024-03-08T12:46:18,ZBB Eval for MArlin,TTR,disc|marlin|cr0012100,20251116-140537,2025-11-16T14:05:37,NEW,completed|warachai singjungreed|zbb eval for marlin|ttr,,
DISC,MARLIN,CR0012101,Completed,Worawit Kanjanapruthipong,2024-03-08T15:17:19,T461 reduce NumRd/NumWr from 2 to 1,TTR,disc|marlin|cr0012101,20251116-140537,2025-11-16T14:05:37,NEW,completed|worawit kanjanapruthipong|t461 reduce numrd/numwr from 2 to 1|ttr,,
DISC,MARLIN,CR0012109,Completed,Sitthichai Pomthong,2024-03-11T17:56:40,Marlin: Optimize updating BPI/TPI formats,TTR,disc|marlin|cr0012109,20251116-140537,2025-11-16T14:05:37,NEW,completed|sitthichai pomthong|marlin: optimize updating bpi/tpi formats|ttr,,
DISC,MARLIN,CR0012120,Completed,Warachai Singjungreed,2024-03-13T15:39:54,Limit sector for W/R TRANSFER,TTR,disc|marlin|cr0012120,20251116-140537,2025-11-16T14:05:37,NEW,completed|warachai singjungreed|limit sector for w/r transfer|ttr,,
DISC,SUMMIT,CR0012123,Completed,Natthakritta Rungtalay,2024-03-14T12:05:45,DOE for NumWrt 512 in T299_DS_ATI,TTR,disc|summit|cr0012123,20251116-140537,2025-11-16T14:05:37,NEW,completed|natthakritta rungtalay|doe for numwrt 512 in t299_ds_ati|ttr,,
DISC,SUMMIT,CR0012130,Completed,Gronggaew Boonjuang,2024-03-15T15:53:27,Allow Short FAIL_PROC for brain swap process after flash saving.,TTR,disc|summit|cr0012130,20251116-140537,2025-11-16T14:05:37,NEW,completed|gronggaew boonjuang|allow short fail_proc for brain swap process after flash saving.|ttr,,
DISC,SUMMIT,CR0012132,Completed,Gronggaew Boonjuang,2024-03-15T18:17:56,Allow Short FAIL_PROC for brain swap process after flash saving PCO3.2.7,TTR,disc|summit|cr0012132,20251116-140537,2025-11-16T14:05:37,NEW,completed|gronggaew boonjuang|allow short fail_proc for brain swap process after flash saving pco3.2.7|ttr,,
DISC,SUMMIT,CR0012202,Completed,Gronggaew Boonjuang,2024-03-28T11:44:52,SUMMIT: OCZ-ZFS Repeatability Study for TTR on SMR,TTR,disc|summit|cr0012202,20251116-140537,2025-11-16T14:05:37,NEW,completed|gronggaew boonjuang|summit: ocz-zfs repeatability study for ttr on smr|ttr,,
