Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,GAIN,Impact oper,User_Review,Merge_Action,TARGET_PCO,IMPLEMENT_PCO,Business_Key,Task_ID_Source,Title,Status_Raw,Owner_Raw,Updated_TS_Raw,Last_Sync_TS
excel_import,SUMMIT,SUMMIT-1913,Done,Prasanna/Dipesh,11/18/2025,TTR: Remove LUL flawscan in fnc2,TTR,1.5,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1938,Done,Wuxi FW,11/18/2025,Remove T285 in CAL state CAL_SERVO_285,TTR,0.3,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1958,Done,BJ/Servo,11/18/2025,Scopy RSEED - Remove VCAT Calibration at step4,TTR,4,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1872,Done,Korat FW/ Warachai S.,11/18/2025,TTR: Summit EAW (Erase After Write) Test Zone Reduction,TTR,1.2,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1987,Done,Korat FW,11/18/2025, Enhance TTR Reduce zone W/R XFER (PWT),TTR,4.5,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1692,Done,SG SW team,11/18/2025,TTR: Summit HSMR SPFS with SkInc optimization,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1839,Done,Korat FW/RW LCO,11/18/2025,POML SMR - PCO3.5.0J_VC1C,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1445,Done,Korat FW,11/18/2025,SQUEEZE_OFFSET_INIT (SMR) ,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1971/1921,Done,Servo DC / Korat FW,11/18/2025,T282 C0 sensitivity scoring from multi-rate to single-rate,TTR,5,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1950,Done,,11/18/2025,TTR: T285 DRCM optimize servo sector step iteration,TTR,1,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1981,Done,,11/18/2025,TTR: CERT portion Powercycle,TTR,1.5,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2030,Done,,11/18/2025,"TTR: T282 reduce ""idle time""",TTR,9,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2068,Done,,11/18/2025,Reduction of Test Loops of PWT: SEEK_TEST_PWT State,TTR,1.5,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2070,Done,,11/18/2025,Temporary Disable New Servo Reader Selection TTR-T163,TTR,1.5,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2064,Done,,11/18/2025,Temporary State Removal (CRT2),TTR,0.46,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2064,Done,,11/18/2025,Temporary State Removal (CAL2),TTR,0.37,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2077,,,11/18/2025,Remove SF3 Weld before CERT.,TTR,6.8,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2078,,,11/18/2025,Remove T240 Zn1 in write screen state (temp) 300dppm,TTR,1.5,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1435 / 1398 & 1042,Pending PCO integration / fix by Jira 1829,SSDC,11/18/2025,T451 new derived method + Adding RegID 0x0903 sweeping,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1302,Pending implement,SSDC & RW LCO,11/18/2025,TA scan FF TTR/ TA scan Cell#3 TTR (25 to 12.5) ,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1134,"SPQ-10649
SBR: SMPEXGGZFS",SSDC/ Korat SW-FW,11/18/2025,ZFS (20) - run on BRC5832,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2162,Done,Servo/DC,11/18/2025,Summit T282 TTR Improvement via Single FLASH Update Post SNO Tuning (New Servo xx64),TTR,1,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2155,Done,Servo/DC,11/18/2025,T282 - Bode Convergence,TTR,8,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1996,Done,Korat FW,11/18/2025,TTR: Optimize T461 Flow,TTR,0.75,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2086,Need turn off feature for SHST in PWT,SSDC TP,11/18/2025,TTR: Investigate further TTR in MSMR_SR_RDR_TST_2 by running through exceptions,TTR,2.5,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2273,Pending implement,Korat FW,11/18/2025,TTR: T240 TEST ZONE by Condition #Phase2,TTR,0.6,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2274,Done,Korat FW,11/18/2025,"TTR: FINE_UJOG_INIT GobyLite (for PK1, unlock condition)",TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1597,"Done
PCO3.7.3C1",SSDC TP/ ARS,11/18/2025,(SMR) Investigate SMR uJOG Optimization for TTR and Robustness,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,"FWSD-6603/
SUMMIT-1943/","Tighten FNC2 4hrs, Slow runner rerun 2%",Abhay/ Kelly's team,11/18/2025,TTR: CMR Skip Track Format Certify,TTR,12,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1432,"Tighten FNC2 4hrs, Slow runner rerun 2%",DC/ PE,11/18/2025,CMR Skip Track Format Certify NMD improvement,TTR,4,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2230,Pending implement,Servo/DC,11/18/2025,SCOPY YIP#6,TTR,4,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1779,Pending implement,Korat FW (pull in),11/18/2025,VBAR_ATI Prediction (CAL2),TTR,1,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2092,Pending implement,SSDC TP,11/18/2025,TTR: Investigate potential reduction in VBAR_SME1 iterations,TTR,1,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2266,Pending implement,US DC,11/18/2025,TTR malloc on Goby - Seagate JIRA,TTR,10,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2118,Pending implement,Servo/DC,11/18/2025,TTR: ZAP Seek Path Optimization ( PROZ/OCZ ),TTR,3.6,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2300,Pending PCO integration,Kelly's team,11/18/2025,TTR: Remove 1>N28 from DNLD_CODE_TCG_SPT,TTR,0.2,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2345,Pending PCO integration,SSDC TP,11/18/2025,"TTR: PWT optimization: DNLD_CODE, enableDiags, Powercycle",TTR,0.9,,,same,,,,,,,,,
excel_import,SUMMIT,"SUMMIT-2314
DISC-CR0014255",Pending Development,Servo/DC,11/18/2025,TTR: Integrated Milli/Micro Structure Bode Measurement with One-Shot SS1X Bode Measurement,TTR,0.5,,,same,,,,,,,,,
excel_import,SUMMIT,"SUMMIT-2096/
SUMMIT-2120
DISC-CR0014268","SBR: SM04X373CAL
Reli result CP. FW2618",SSDC TP,11/18/2025,TTR on LUL_TEST25 (Concern OD_PAD_MQM removal 1.2 hr) 2 hrs (was 2.5 hrs.),TTR,2,,,same,,,,,,,,,
excel_import,SUMMIT,TSR-6784,,SSDC TP,11/18/2025,TTR: VM optimize ,TTR,2,,,modified,,,,,,,,,
excel_import,SUMMIT,TSR-6527,,SSDC TP,11/18/2025,Channel Opti TTR in VBAR_ATI,TTR,3.5,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2091,"TVM: SPQ-10720
1x failed - In Analysis
(ZYDBNJX0)",SSDC TP,11/18/2025,TTR: Investigate potential T299 DistlBndSz optimization in T299_EXPN_STE_SCRN,TTR,2.5,,,same,,,,,,,,,
excel_import,SUMMIT,"SUMMIT-1879	","TVM: SPQ-10720
1x failed - In Analysis
(ZYDBNJX0)",SSDC TP,11/18/2025,TTR: Investigate test time savings by reducing Number of writes in T299_ATI and T299_DS_ATI,TTR,5.8,,,same,,,,,,,,,
excel_import,SUMMIT,DISC-CR0014332,,Chonnakarn,11/18/2025,Remove WRITE_POWER_TCC State -- WRITE_POWER_TCC,TTR,0.2,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2279,,Servo/DC,11/18/2025,TTR: Test 33 Seek Delay Improvement (SF3),TTR,0.3,,,modified,,,,,,,,,
excel_import,SUMMIT,TSR-6529 ,,Royce,11/18/2025,TTR: T102 on PCBA Screen (SF3) + (new PF3),TTR,0.8,,,modified,,,,,,,,,
excel_import,SUMMIT,DISC-CR0014330,,Thiansue,11/18/2025,Remove 10 zone at P461_READ_OFFSET_SFR -- Write ability solo,TTR,0.1,,,modified,,,,,,,,,
excel_import,SUMMIT,DISC-CR0014334,,Thiansue,11/18/2025,"Remove Zn2, 4, P461_BIE_MEAN_BY_TRACK  -- Write ability solo",TTR,0,,,modified,,,,,,,,,
excel_import,SUMMIT,DISC-CR0014319,,Rawinnipa,11/18/2025,Fix T94 on non-PRE2 TA scan,TTR,0.5,,,modified,,,,,,,,,
excel_import,SUMMIT,DISC-CR0014269,,Korat FW/US DC,11/18/2025,T220 WP Opti bypass channel training and offset searches,TTR,2.2,,,modified,,,,,,,,,
excel_import,SUMMIT,DISC-CR0014225,,Korat FW,11/18/2025,TTR- T240 Predict Final Write,TTR,1.5,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2355,,Servo/DC,11/18/2025,"TOPAZ Opt 1 (TgtRRO 0.029"")",TTR,5,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2272,Under checkout,Korat FW,11/18/2025,TTR: Reduce num write of zone 0 at VBAR_ATI,TTR,2,,,modified,,,,,,,,,
excel_import,SUMMIT,DISC-CR0014322,,Pisit/AMared,11/18/2025,AFH optimize test zone to 8 from 11,TTR,2,,,modified,,,,,,,,,
excel_import,SUMMIT,DISC-CR0014323,,Pisit/Amared,11/18/2025,Increase start DAC,TTR,1,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2337,Need Fix - bank spiral write issue,Servo/DC,11/18/2025,SCOPY spiral write (YIP#7),TTR,1.3,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2302,Under checkout,Korat FW,11/18/2025,TTR: PCBA_SCRN extreme optimization. [T102 reduce loop],TTR,?,,,same,,,,,,,,,
excel_import,SUMMIT,"
SUMMIT-1818","SPQ-10644
SBR:  SMPEX13887
1x failed - In Analysis
(ZYDAQ0KR)",Abhay/Kelly's team,11/18/2025,"         (SMR) FMT certify by condition (25hrs) 
**Concern EC14184** Escape ~ 2.5%",TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1914,Pending implement,SSDC TP,11/18/2025,TTR: T094 (Only Pre TA Scan),TTR,0.6,,,same,,,,,,,,,
excel_import,SUMMIT,DISC-CR0014267,,LeiWei,11/18/2025,Optimize T461 reduce zone in some state,TTR,1,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1900,,DC,11/18/2025,Single Sector RMM + Zero Latency Writes,TTR,9,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2327,Pending PCO integration,Servo/DC,11/18/2025,TTR: New Servo Code xx66,TTR,??,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1733,Pending drive eval,Sun Wah/Vitor Chew,11/18/2025,TTR: T297 SUMMIT TTR Plan (Phase 3),TTR,0.5,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1401,Push out from 3.6,SSDC,11/18/2025,        Improve opti settle T451,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,Pending,TBD,Korat PE/Korat FW,11/18/2025,Remove PWT SF3 portion​ for weld before CERT portion.,TTR,29,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1851,Cancel HDIG concern meas,SoonWah/Dick Martin,11/18/2025,Optimizing AFH Test 135 'start_dac' for Wrt/Rdr Htr,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1846,Evaluating,Korat FW,11/18/2025,"PC file compression (T231, T130)",TTR,0.3,,,same,,,,,,,,,
excel_import,SUMMIT,TBD,,US DC,11/18/2025,T451 opti overhead,TTR,3,,,modified,,,,,,,,,
excel_import,SUMMIT,?,Developing,Korat FW,11/18/2025,     4.10) PROZ enhance for TTR (SMR mode Sorting),TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1201,Evaluating,Servo DC/Korat FW,11/18/2025,Enable XBAR (Memory optimize in ZAP),TTR,2,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1756,TBD,Korat FW,11/18/2025,Variable spare Enhance,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2083,TBD,DC,11/18/2025,150x Channel speed up,TTR,4,,,same,,,,,,,,,
excel_import,SUMMIT,"SUMMIT-1595,
SUMMIT-1868",Backout, SSDC,11/18/2025,VM optimize (SSDC),TTR,2,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2276,Backout,SSDC TP,11/18/2025,TTR: Further improvements on TTR in VBAR_METRICS,TTR,0,,,same,,,,,,,,,
excel_import,SUMMIT,"TSR-5008, SUMMIT-2280",Backout,SSDC TP,11/18/2025,Add Fast MSMR Combined Reader Calculation mode to either T238 or T438,TTR,2.7,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-2278,Cancel,Korat FW,11/18/2025,TTR: Sampling T240 Zn1 in write screen state.,TTR,??,,,same,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1197,Study by Korat,Korat FW,11/18/2025,T299 TTR-ML Zn prediction,TTR,,,,modified,,,,,,,,,
excel_import,SUMMIT,Risk ,Status,Owner,11/18/2025,Risk High TTR ,TTR,,,,modified,,,,,,,,,
excel_import,SUMMIT,H,Developing ,Korat FW / LCO Test process,11/18/2025, T102 opti,TTR,,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-954,Developing ,Korat FW / ARS,11/18/2025,T240 EAW,TTR,,,,modified,,,,,,,,,
excel_import,SUMMIT,SUMMIT-1031,Study,Korat FW / LCO Servo,11/18/2025,Lin screen opti,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-906,,,11/18/2025,4.4.1) Soak 9 days (refer to row xx,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Need Jira,,,11/18/2025,"PCO 4.4.x)Dynamic  Soak 9 days -> 7 day avg
    HSMR Needs Mango approval and Exec discussion before cutting into PCO
    SMR is cut in on these dates assuming FW32 DOE has good results",TTR,,,,modified,,,,,,,,,
excel_import,DORADO,,,,11/18/2025,4.3.3) Soak 0 day (not in any underpinned planned) -,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-950,,,11/18/2025,Reduct T87 overhead loop in laser cal function  ,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-619,,,11/18/2025,T461 in FLC_DELTA remove 9% sqz delta 0.05hrs,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-737,,,11/18/2025,PRISM removal (was temporaily added in early Dorado bringup),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-898,,,11/18/2025,Remove butterfly write seek (need TTR amount),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-607,2 hd showing higher TTR than 46 need verification on 20hd,,11/18/2025,T461:Adjust T461 measurements that track BER changes rough the tes process for TTR,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-812,,,11/18/2025,       VBAR_TPISME1 reduce max number of backoff steps ,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1036,,,11/18/2025,"EWC changes ported from Marlin (Radical malloc, Smooth linear Bode, Reduce skdly in T135, T282 Idle Time red, ZAP seek path optimization
MarlinCT-1958,2008, 2012, 2018, 2057
Dorado 1156, 1157, 1159, 1177, 1179",TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1179,,ref Dorado-1036,11/18/2025,"TTR - Radical malloc eval  (6 hrs) (MarlinCT-1958, MarlinCT-2057)",TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1159,,ref Dorado-1036,11/18/2025,"TTR: T282 reduce ""idle time""  (9 hrs) (MarlinCT-2018)",TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1156,,,11/18/2025,TTR: Further Test Time Reduction In T282 - Bode Convergence Check (8 hrs),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1158,,,11/18/2025,ZAP Seek Path Optimization (8 hours),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1157,Need to x-check for Dorado,,11/18/2025,TTR - Reducing the SkDly in t135 from 20ms to 0ms (5 hrs),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1223,,,11/18/2025,Remove FNC2 state T299_DS_ATI for TTR,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1224,,,11/18/2025,Remove CRT2 state T299_ATI for TTR,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-621,,,11/18/2025,FNC2: T461 BER tracking measurements:  reduce zone make to every 8th zone,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-583,C/P TT saving by Sep16,,11/18/2025,LPV Iop Adjust by Head,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-959,C/P TT saving by Sep16,,11/18/2025,"SMR : LZR"" VBAR_LAsER: in T211 use Tpiode=2 (DS only)",TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1037,C/P TT saving by Sep16,,11/18/2025,"SMR Dorado1 ractional VISA byZone, By preamp",TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-902,,,11/18/2025,"MQM 2 loop move to iMQM (Q426 30% iMQM, Q127 10%, Q227 1%",TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1011,,,11/18/2025,Scopy TA-FF,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-952,Mihir wil check on SBR run,,11/18/2025,HSMR:T451 Reduce the Reg list in State Derived_OpTI_2,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,need Jira,,,11/18/2025,T102 PCBA_SCRN TTR ,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1080,,,11/18/2025,T102 PCBA_SCRN during soak,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1015,,,11/18/2025,Skip track certify in format (TTR) (SMR only),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1198,,,11/18/2025,Remove PWT SF3 portion for weld before Cert,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1116,,,11/18/2025,    PC file compression (15 hrs ? - ,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1247,Mihir wil check on SBR run,,11/18/2025,Reduce drive power off from 20s to 5s,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1248,Mihir wil check on SBR run,,11/18/2025,Pause time reduce from 20s to 3s,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Droadao-1249,Mihir wil check on SBR run,,11/18/2025,Baud rate optimziation,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1092,Check with Ben,,11/18/2025,"Remove uACT1 ""milli"" actuator Bode",TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Droado-461,Let check more populatio in current mass,,11/18/2025,HSMR Conditional Certify HSMR 6C ,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-622,Peerayoot will check with Rick,,11/18/2025,CRT2: T461: reduce zone mask to every 8th zone,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-651,,,11/18/2025,Disable BPIC_SWEEP for TTR (35 min),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-979,Need Mihir help,,11/18/2025,Dorado1 IBW with NoAdjTracks (fro weak write),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1228,,Mihir S,11/18/2025,Evaluate modification of Active Servo Flaw Table (ASFT) build algorithm,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1029,update eval plan timing with new preamps  for when it can cut in,,11/18/2025,NDS to run in parallel with Soak (8 days savnigs),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1022,,,11/18/2025,TPI for iVBAR,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,"WW24 eval rel WW44?? 20hd reli 500 hr ckpt
WW45 mp rel
",Est WW05 packout,put together plan for PROZ / Mango notification - Brian,11/18/2025,4.4) PCO TTR Q1FY27 (PCO 5.x.z),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1136,,,11/18/2025,NDS to utilize 2 or 4 head bank write,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-439,,,11/18/2025,SMR: Shingled SMR adj writes for LBA,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-516,,,11/18/2025,FPW DOE for 25 nm NFT (Dorado 2) ,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-617,,,11/18/2025,SPIO MQM develoment - merge from PF3 trunk to Dorado branch,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-624,,,11/18/2025,ZAP Iteration 3 ->2  TTR (with PROZ) (business trade-off - not approved),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-813,,,11/18/2025,Dorado Goby 7 2.0 Sector skew in SPF,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-519,,,11/18/2025,PROZ HSMR  (H-CMR& H-SMR customer approval needed),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-903,,,11/18/2025,2 head Bank Write on FPW before VBAR,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-1280,,,11/18/2025,FPW Removal (follow MarlinBP plan) + RGA on Dorado (FW35 reli ckpt),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-461,,,11/18/2025,   HSMR Phase C (45 hrs for conditional read CMR),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,DORADO-905 ,,Korat FW,11/18/2025,POML All mode,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-548,,,11/18/2025,Implement TOPAZ with PROZ (Z-PATH),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,need jira,,,11/18/2025,4 head Bank write on FPW before VBAR (not neeed if FPW removal intersects 1st),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-907,,,11/18/2025,Dynamic Soak on Dorado,TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado-909,,,11/18/2025,Merge Master Format and SPFS (CMR only) (Goby 7),TTR,,,,modified,,,,,,,,,
excel_import,DORADO,?,,DC,11/18/2025,"Project to remove UACT1 ""milli"" actuator",TTR,,,,modified,,,,,,,,,
excel_import,DORADO,Dorado -1289,,,11/18/2025,OEE SPSC2 + PWT  ,TTR,,,,modified,,,,,,,,,
excel_import,MARLIN BP,,Implemented FW2616 (PCO 4.2.15),,11/18/2025,4.11) PCO 4.2.14,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,Remove T299_DS_ATI at FNC2,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,4.13) PCO 5.0.0 - 5.0.1,TTR,0,,,,,,,,,,,,
excel_import,MARLIN BP,MBP-1419,,DC,11/18/2025,Test Time: T297 Data Trimming at CAL2,TTR,0.7,,,,,,,,,,,,
excel_import,MARLIN BP,,Plan implement WW18,,11/18/2025,4.14) PCO 5.0.3 - 5.0.4,TTR,0,,,,,,,,,,,,
excel_import,MARLIN BP,,"Plan release WW17, Checkout 6H WW20,",,11/18/2025,4.15) PCO 5.0.5,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,4.16) PCO 5.0.6,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,4.17) PCO 5.1.0 (mat'l 12),TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,4.18) Pending Activity,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,4.19) Study Activity,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,Korat FW,11/18/2025,T299 RAP Saving (4),TTR,4,,,,,,,,,,,,
excel_import,MARLIN BP,Need Jira,,Korat,11/18/2025,T285 DRCM opti  (MarlinCT-1948),TTR,1,,,,,,,,,,,,
excel_import,MARLIN BP,Need Jira,,,11/18/2025,WP opti Prediction,TTR,4,,,,,,,,,,,,
excel_import,MARLIN BP,Need Jira,,Korat FW/Servo DC,11/18/2025,XBAR   (MarlinCT-576),TTR,8,,,,,,,,,,,,
excel_import,MARLIN BP,Need Jira,,Korat FW/ARS DC,11/18/2025,"VBAR ATI predict	 ?(Summit-1179)?		",TTR,0.5,,,,,,,,,,,,
excel_import,MARLIN BP,Need Jira,,,11/18/2025,Remove PWT opti,TTR,9.5,,,,,,,,,,,,
excel_import,MARLIN BP,Need Jira,High risk review with ARS,,11/18/2025,VBAR Laser Predition,TTR,9,,,,,,,,,,,,
excel_import,MARLIN BP,,,Korat FW,11/18/2025,Write/Read xfer,TTR,2,,,,,,,,,,,,
excel_import,MARLIN BP,,,Korat FW,11/18/2025,Chrome step size,TTR,0.8,,,,,,,,,,,,
excel_import,MARLIN BP,,,Korat FW,11/18/2025,T438 param update,TTR,0.5/call,,,,,,,,,,,,
excel_import,MARLIN BP,,,SSDC TP,11/18/2025,"PWT TTR & optimization: DNLD_CODE, enableDiags, Powercycle",TTR,0.9,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,4.20) Hold item,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,3rev to 2rev ZAP (SMR) (30 hrs needs customer and ADC for 9H),TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,1Rev ZAP (90hrs) - Hold,TTR,90,,,,,,,,,,,,
excel_import,MARLIN BP,Need Jira,,DC,11/18/2025,Optimize FPW by Bank write Phase2 (cosider in Marlin rmv state) - (FPW removal instead),TTR,0,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,4.12) PCO TTR Q2FY27,TTR,0,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,Adjust baseline,TTR,10,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,Total MQM TTR saving,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,Total Soak TTR,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,Total  CERT TTR,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,Gap to FROST (all risks),TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,Gap to POR 3.0 (all risks),TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,*Note : This is Gemini test time. If load on Nimbus since SCOPY since item 3.2) we can get more TTR 9 hr..,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,Korat FW/ARS DC,11/18/2025,T299 reduce num write,TTR,1,,,,,,,,,,,,
excel_import,MARLIN BP,,,Korat FW,11/18/2025,uJog Goby,TTR,3.5,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,4.5/4.6) PCO 4.2.8/PCO 4.2.9,TTR,,,,,,,,,,,,,
excel_import,MARLIN BP,,,,11/18/2025,4.7) PCO 5.0.0,TTR,,,,,,,,,,,,,
excel_import,MARLIN,MARLINCT-1797,"PCO7.1.11F, Implemented",DC HW,11/18/2025,          3) VBAR_SME_LSR (COBRA) - [CAL2],TTR,1.5,,,,,,,,,,,,
excel_import,MARLIN,,,,11/18/2025,     4.13) PCO7.2.04F - 50.6 hrs.,TTR,,,,,,,,,,,,,
