Business_Key,Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,Change_Type,Import_Batch_ID,Import_TS,Reviewed_Flag
disc|marlin bp|cr0013783,DISC,MARLIN BP,CR0013783,Completed,Naruporn Srikullabut,2025-05-30T11:14:13,Enable POML for reli lot,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013790,DISC,SUMMIT,CR0013790,Rejected at Development,Gronggaew Boonjuang,2025-06-05T11:18:51,IR improvement (PCO3.6.2x based) - 0% effective,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|evans bp sata|cr0013791,DISC,EVANS BP SATA,CR0013791,Completed,Leepithakwatthana Pisan,2025-06-05T11:36:05,EvansBP: Optimize Write Triplet Sweep for TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013796,DISC,SUMMIT,CR0013796,Completed,Gronggaew Boonjuang,2025-06-06T00:30:50,TTR: ZAP Seek Path Optimization ( PROZ/OCZ ),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013805,DISC,MARLIN,CR0013805,Developing,Ampol Meetee,2025-06-10T14:34:05,Marlin: Final loop VBAR_ATI Prediction,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013806,DISC,SUMMIT,CR0013806,Completed,Sitthichai Pomthong,2025-06-10T14:51:03,Summit: Fast UJOG on CMR and HSMR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013812,DISC,SUMMIT,CR0013812,Completed,Kriangkrai Kuskul,2025-06-11T15:33:32,ProZ SMR : Close reli failure evaluation,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013817,DISC,SUMMIT,CR0013817,Rejected at Distribution,Kriangkrai Kuskul,2025-06-12T11:52:19,Summit : ProZ mimo end pad track code fix + disable ZAP spike compensation,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013819,DISC,SUMMIT,CR0013819,Completed,Orathai Kajhonkam,2025-06-12T17:42:28,SUMMIT Engineering Eval for Summit LC TTR: PF3 for T282 C0 sensitivity scoring from multi-rate to single-rate by condition,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0013828,DISC,MARLIN BP,CR0013828,Completed,Naruporn Srikullabut,2025-06-13T15:52:01,T282 TTR : C0 sensitivity scoring single-rate plus condition for Trident 3.2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0013835,DISC,MARLIN BP,CR0013835,Completed,Warat  Jintanamaneerat ,2025-06-16T17:23:06,MarlinBP TTR Recover CAL2 FULL_PACK_WRT PWL by head,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|dorado|cr0013843,DISC,DORADO,CR0013843,Completed,Kriangkrai Kuskul,2025-06-19T10:52:49,Dorado : Overhead reduction in LASER_TCC CAL,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013846,DISC,SUMMIT,CR0013846,Completed,Worawit Kanjanapruthipong,2025-06-19T16:17:13,T282 TTR : Bode Convergence Check,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013855,DISC,SUMMIT,CR0013855,Completed,Jakaphun Karoonkittisarn,2025-06-23T18:07:33,Format cerify improvement,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013887,DISC,SUMMIT,CR0013887,Completed,Gronggaew Boonjuang,2025-06-30T14:06:08,SMR Certify by Conditional with PROZ and STFL,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013894,DISC,SUMMIT,CR0013894,Completed,Gronggaew Boonjuang,2025-07-02T21:08:41,HSMR FMT Certify Condition,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013900,DISC,SUMMIT,CR0013900,Completed,Manuschanok  Srikhrueadong,2025-07-07T09:57:17,Summit: PCO3.5.0JH40A + pull in CLs (Eng eval),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013901,DISC,SUMMIT,CR0013901,Rejected at Distribution,Gronggaew Boonjuang,2025-07-07T10:39:19,Improvement on HSMR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013905,DISC,SUMMIT,CR0013905,Awaiting Acceptation,Irin Siribannasit,2025-07-07T23:14:02,Summit: Reduce timeout of T33 at CRT2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013906,DISC,MARLIN,CR0013906,Completed,Sarunya Nathonghor,2025-07-08T11:43:15,Reduce overhead from IOP Read,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013908,DISC,MARLIN,CR0013908,Completed,Kriangkrai Kuskul,2025-07-08T16:22:14,T197 : data type optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013922,DISC,SUMMIT,CR0013922,Completed,Gronggaew Boonjuang,2025-07-11T23:50:34,Summit: PCO Release for RGA (DA004) - PCO3.5.0JH3_FMT,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013960,DISC,MARLIN,CR0013960,Developing,Ampol Meetee,2025-07-24T09:47:05,TTR: VBAR_LASER prediction at PRE2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013965,DISC,SUMMIT,CR0013965,Completed,Kriangkrai Kuskul,2025-07-25T10:40:11,Summit : HSMR Proz qaul with latest fix,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013970,DISC,SUMMIT,CR0013970,Completed,Gronggaew Boonjuang,2025-07-25T14:56:20,TTR: ZAP Seek Path Optimization ( PROZ/OCZ ),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013973,DISC,SUMMIT,CR0013973,Completed,Sitthichai Pomthong,2025-07-29T16:37:00,Summit: TTR Reduce num write of zone 0 at VBAR_ATI,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013974,DISC,SUMMIT,CR0013974,Completed,Gronggaew Boonjuang,2025-07-29T16:49:30,TTR malloc on Goby,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|dorado|cr0013981,DISC,DORADO,CR0013981,Completed,Ronnakorn Yimgratok,2025-07-31T09:57:43,T87 In LaserPowerOpti() while updating clearance.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013982,DISC,SUMMIT,CR0013982,Developing,Jakaphun Karoonkittisarn,2025-07-31T15:12:17,BeatUp V40 support skip track ceritify,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013992,DISC,SUMMIT,CR0013992,Completed,Irin Siribannasit,2025-08-03T23:45:05,Summit: Vibe/Calm blocking test removal (PCO 3.7.4A),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013994,DISC,SUMMIT,CR0013994,Completed,Gronggaew Boonjuang,2025-08-04T12:49:38,Enable PROZ for CMR ZAP only,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013996,DISC,SUMMIT,CR0013996,Completed,Gronggaew Boonjuang,2025-08-05T13:58:39,Summit: PCO Release for RGA (DA008) - PCO3.5.0JH4_FMT,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013998,DISC,MARLIN,CR0013998,Rejected at Distribution,Pitiwat  Rahothan,2025-08-06T14:14:21,Marlin Request to remove Full Pack Write State,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014000,DISC,SUMMIT,CR0014000,Developing,Jakaphun Karoonkittisarn,2025-08-06T15:34:20,SPFS remove even track write,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014025,DISC,SUMMIT,CR0014025,Developing,Sirivan  Changkudwian,2025-08-13T15:44:53,SPFS remove even track write - efesto,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014035,DISC,SUMMIT,CR0014035,Completed,Worawit Kanjanapruthipong,2025-08-15T15:30:27,T33 Seek Delay Improvement,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014037,DISC,SUMMIT,CR0014037,Completed,Ampol Meetee,2025-08-15T17:51:01,TTR: Update material control for VBAR_ATI prediction,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0014040,DISC,MARLIN,CR0014040,Awaiting Acceptation,Kriangkrai Kuskul,2025-08-18T15:17:57,Marlin : VBAR_WP stop write ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014044,DISC,SUMMIT,CR0014044,Developing,Oosana Onjan,2025-08-19T11:27:39,Summit Remove T281 and T135 in RSEED_ERASE_M1 state ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014046,DISC,SUMMIT,CR0014046,Developing,Oosana Onjan,2025-08-19T12:21:36,Summit SCOPY IR change slot for failure Step 4,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014047,DISC,SUMMIT,CR0014047,Developing,Oosana Onjan,2025-08-19T12:56:30,Summit Optimize Full Erase M2 to be erase only failing head,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014065,DISC,SUMMIT,CR0014065,Completed,Rawinnipa Sutantiwanichkul,2025-08-22T09:35:10,SUMMIT merge SUMMIT-2298,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014070,DISC,SUMMIT,CR0014070,Completed,Warachai Singjungreed,2025-08-22T16:57:21,Fail Safe for all PCBA SCREEN,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014073,DISC,SUMMIT,CR0014073,Completed,Oosana Onjan,2025-08-25T10:36:15,Summit Optimize Timeout spec T276 T281,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014076,DISC,SUMMIT,CR0014076,Completed,Daranee Thitiprayoonwongse,2025-08-25T14:38:05,Summit: PCO Release (DA011) - PCO3.7.3A_EFL2B3,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014096,DISC,SUMMIT,CR0014096,Completed,Daranee Thitiprayoonwongse,2025-08-30T00:19:34,Summit: PCO Release (DA013) - PCO3.7.3D1-A_1REV,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0014104,DISC,MARLIN BP,CR0014104,Rejected at Distribution,Naruporn Srikullabut,2025-09-02T11:18:17,Special flow for SF3 overclock,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0014115,DISC,MARLIN BP,CR0014115,Rejected at Development,Naruporn Srikullabut,2025-09-05T10:39:11,Special flow for SF3 overclock V2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0014127,DISC,MARLIN,CR0014127,Awaiting Acceptation,Irin Siribannasit,2025-09-10T11:47:20,Marlin: Adjust timeout of T451 at  DERIVED_OPTI_1 and DERIVED_OPTI_2 state,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014144,DISC,SUMMIT,CR0014144,Completed,Gronggaew Boonjuang,2025-09-12T10:01:38,SMR Master Format Removal,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014152,DISC,SUMMIT,CR0014152,Completed,Naruemon Wannawong,2025-09-15T18:06:05,Back out TTR in VBAR_METRICS,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0014153,DISC,MARLIN,CR0014153,Developing,Sarunya Nathonghor,2025-09-15T18:23:39,Marlin - Disable power cycle during SPFS LFA,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|dorado|cr0014155,DISC,DORADO,CR0014155,Developing,Kriangkrai Kuskul,2025-09-16T11:38:59,Dorado : LASER_INIT optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014160,DISC,SUMMIT,CR0014160,Awaiting Acceptation,Warachai Singjungreed,2025-09-17T12:48:52,T150 PWT by Exception,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014161,DISC,SUMMIT,CR0014161,Awaiting Acceptation,Warachai Singjungreed,2025-09-17T12:54:28,T461 Test Zone Aligment,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0014175,DISC,MARLIN,CR0014175,Completed,Petcharat Boonprasop,2025-09-19T14:38:26,SMR enable STFL and force PWL simluation on T2108.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|dorado|cr0014176,DISC,DORADO,CR0014176,Developing,Naruporn Srikullabut,2025-09-19T15:50:09,Change Rev for T230 from 3 to 1,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014179,DISC,SUMMIT,CR0014179,Completed,Daranee Thitiprayoonwongse,2025-09-22T12:38:12,Summit: Disable TTR for 1-REV evaluation,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0014184,DISC,MARLIN BP,CR0014184,Developing,Irin Siribannasit,2025-09-23T11:02:57,MarlinBP: Remove power cycle at T222,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|dorado|cr0014205,DISC,DORADO,CR0014205,Awaiting Implementation,Kriangkrai Kuskul,2025-09-26T11:16:12,Dorado : IOP_BY_WEDGE process optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|dorado|cr0014206,DISC,DORADO,CR0014206,Developing,Kriangkrai Kuskul,2025-09-26T12:12:14,Dorado : Remove power cycle at T222,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014217,DISC,SUMMIT,CR0014217,Completed,Gronggaew Boonjuang,2025-10-01T09:34:34,VBAR_METRICS TTR Improvement Actions,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014221,DISC,SUMMIT,CR0014221,Completed,Manuschanok  Srikhrueadong,2025-10-01T20:56:58,Summit:Reduce num write of zone 0 at VBAR_ATI (DOE),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014225,DISC,SUMMIT,CR0014225,Developing,Warachai Singjungreed,2025-10-03T11:10:26,T240 EAW Early-Stop Write Optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0014228,DISC,MARLIN BP,CR0014228,Completed,Naruporn Srikullabut,2025-10-03T14:19:19,Overclock code,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0014234,DISC,MARLIN BP,CR0014234,Awaiting Acceptation,Kriangkrai Kuskul,2025-10-07T11:17:45,MarlinBP : T55 with independent ZAP track,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|dorado|cr0014236,DISC,DORADO,CR0014236,Awaiting Implementation,Kriangkrai Kuskul,2025-10-07T15:51:48,Dorado : T55 with independent ZAP track,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014237,DISC,SUMMIT,CR0014237,Completed,Leepithakwatthana Pisan,2025-10-08T12:24:29,Summit: Format Certify Improvement in eFESTO PCO,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0014242,DISC,MARLIN,CR0014242,Awaiting Approval,Worawit Kanjanapruthipong,2025-10-10T05:20:56,POML SMR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014255,DISC,SUMMIT,CR0014255,Awaiting Implementation,Worawit Kanjanapruthipong,2025-10-15T11:41:03,T282 Integrated Milli/Micro Structure Bode Measurement with One-Shot,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014264,DISC,SUMMIT,CR0014264,Completed,Gronggaew Boonjuang,2025-10-16T16:27:30,TTR for PCBA_SCN in PRE2 (DRAM test),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014267,DISC,SUMMIT,CR0014267,Awaiting Acceptation,Warachai Singjungreed,2025-10-16T17:52:35,Summit CERT BER Removal,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014268,DISC,SUMMIT,CR0014268,Awaiting Acceptation,Warachai Singjungreed,2025-10-17T16:20:36,LUL Defect Scan TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014269,DISC,SUMMIT,CR0014269,Developing,Worawit Kanjanapruthipong,2025-10-17T17:36:56,WP Opti bypass channel training and offset searches,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014270,DISC,SUMMIT,CR0014270,Completed,Gronggaew Boonjuang,2025-10-20T14:41:16,TTR: Remove 1>N28 from DNLD_CODE_TCG_SPT,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|dorado|cr0014286,DISC,DORADO,CR0014286,Developing,Ronnakorn Yimgratok,2025-10-23T17:22:24,Dorado TTR : T55 Zero Latency Write,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0014298,DISC,MARLIN BP,CR0014298,Awaiting Approval,Worawit Kanjanapruthipong,2025-10-28T16:45:50,POML SMR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014299,DISC,SUMMIT,CR0014299,Developing,Manuschanok  Srikhrueadong,2025-10-28T20:05:56,Summit: Reduce num write of zone 0 at VBAR_ATI (TTR),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0014317,DISC,MARLIN,CR0014317,Awaiting Acceptation,Worawit Kanjanapruthipong,2025-11-03T17:15:18,TTR : Fix the BPI/TPI formats from PC file for pure SMR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014319,DISC,SUMMIT,CR0014319,Awaiting Acceptation,Ratchaphon Phonyiam,2025-11-03T19:05:57,Summit TTR T94-threshold fixed,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014320,DISC,SUMMIT,CR0014320,Awaiting Acceptation,Ratchaphon Phonyiam,2025-11-03T19:21:40,Summit TTR T109 LUL Skip-track,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014322,DISC,SUMMIT,CR0014322,Awaiting Acceptation,Amared Saichomphoo,2025-11-04T10:26:54,SUMMIT TTR AFH reducing zone order,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014323,DISC,SUMMIT,CR0014323,Awaiting Acceptation,Amared Saichomphoo,2025-11-04T10:33:27,SUMMIT TTR AFH Increase start DAC,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014326,DISC,SUMMIT,CR0014326,Awaiting Development,Punnathon Phatai,2025-11-04T17:59:06,SUMMIT: Write Power Set New Model,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014332,DISC,SUMMIT,CR0014332,Awaiting Acceptation,Chonnakarn Jerddeesakul,2025-11-05T18:08:08,Remove WRITE_POWER_TCC State - FNC2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014334,DISC,SUMMIT,CR0014334,Awaiting Acceptation,Thiansue  Yanthawin,2025-11-06T08:57:43,REMOVE ZN 2 4 P461_BIE_MEAN_BY_TRACK -- WRITE ABILITY SOLO,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014337,DISC,SUMMIT,CR0014337,Awaiting Acceptation,Nontawat Nakul,2025-11-06T17:20:45,Summit TTR : P285 RampDetect,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014338,DISC,SUMMIT,CR0014338,Awaiting Acceptation,Nontawat Nakul,2025-11-06T17:26:00,Summit TTR : P25 PRE_LUL_TEST,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014339,DISC,SUMMIT,CR0014339,Awaiting Acceptation,Nontawat Nakul,2025-11-06T17:33:53,Summit TTR : Remove Bode State,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014340,DISC,SUMMIT,CR0014340,Awaiting Acceptation,Nontawat Nakul,2025-11-06T17:46:01,Summit TTR : P335 Adjustment,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014341,DISC,SUMMIT,CR0014341,Awaiting Acceptation,Nontawat Nakul,2025-11-06T17:54:01,Summit TTR : P033 FNC2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014342,DISC,SUMMIT,CR0014342,Awaiting Acceptation,Nontawat Nakul,2025-11-06T18:03:12,Summit TTR : P30 Reduce seek count,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|dorado|cr0014345,DISC,DORADO,CR0014345,Developing,Warat  Jintanamaneerat ,2025-11-07T11:06:43,Dorado : fixed PWL recovery restart full PWT,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0014351,DISC,SUMMIT,CR0014351,Awaiting Acceptation,Nontawat Nakul,2025-11-07T18:16:26,Summit TTR : Add new state for monitor,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1404,excel_import,MARLIN BP,MBP-1404,,,2025-11-16T00:00:00,FNC2 RRO_SCRN_x removal (pull in),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1445,excel_import,MARLIN BP,MBP-1445,,,2025-11-16T00:00:00,TTR: Remove PRE2 prm_282_hiResVCMBodeTemp (pull in),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1481,excel_import,MARLIN BP,MBP-1481,,,2025-11-16T00:00:00,T102 PCBA_SCRN TTR (pull in),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1609,excel_import,MARLIN BP,MBP-1609,,,2025-11-16T00:00:00,Remove PWT SF3 portion for weld before Cert (pull in),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1641,excel_import,MARLIN BP,MBP-1641,,,2025-11-16T00:00:00,TTR: CERT portion Powercycle,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1706,excel_import,MARLIN BP,MBP-1706,,,2025-11-16T00:00:00,"TTR: T282 reduce ""idle time""",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1707,excel_import,MARLIN BP,MBP-1707,,,2025-11-16T00:00:00,TTR: Further Test Time Reduction In T282 - Bode Convergence Check,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1708,excel_import,MARLIN BP,MBP-1708,,,2025-11-16T00:00:00,TTR - Reducing the SkDly in t135 from 20ms to 0ms,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1352,excel_import,MARLIN BP,MBP-1352,,DC / Korat PE,2025-11-16T00:00:00,Enable STFL on SMR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1383,excel_import,MARLIN BP,MBP-1383,,DC,2025-11-16T00:00:00,Fast uJog in T299,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-972,excel_import,MARLIN BP,MBP-972,,DC,2025-11-16T00:00:00,PROZ   (note: PROZ chg is in PCO 5.0.4),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1444,excel_import,MARLIN BP,MBP-1444,,,2025-11-16T00:00:00,T282 C0 sensitivity opti,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1525,excel_import,MARLIN BP,MBP-1525,,,2025-11-16T00:00:00,Erasure Testing - Fast Write Modes (T298/T299),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1718,excel_import,MARLIN BP,MBP-1718,,,2025-11-16T00:00:00,TTR: To close TT gap (vs Marlin) - BER measurement,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1739,excel_import,MARLIN BP,MBP-1739,,,2025-11-16T00:00:00,T282 sensitivity projection optimization - data & test time reduction,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1671,excel_import,MARLIN BP,MBP-1671,,,2025-11-16T00:00:00,TTR - Radical malloc eval,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1846,excel_import,MARLIN BP,MBP-1846,,Korat FW,2025-11-16T00:00:00,LASER_INIT test process optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1625,excel_import,MARLIN BP,MBP-1625,,,2025-11-16T00:00:00,ZAP Seek Path Optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1602,excel_import,MARLIN BP,MBP-1602,,,2025-11-16T00:00:00,SPFS T2108 Read TTR by increasing CertTrkStep (SkInc) to 75 from default 30 (CMR only),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1704,excel_import,MARLIN BP,MBP-1704,,,2025-11-16T00:00:00,Reduce redundant zones test of VBAR_ATI,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1852,excel_import,MARLIN BP,MBP-1852,,,2025-11-16T00:00:00,Removal of Offset Search & Channel Training Reads,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1916,excel_import,MARLIN BP,MBP-1916,,DC,2025-11-16T00:00:00,WP Optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1926,excel_import,MARLIN BP,MBP-1926,,,2025-11-16T00:00:00,Optimize get ta rec for TA access and audit lookup,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1774,excel_import,MARLIN BP,MBP-1774,,,2025-11-16T00:00:00,Add DRAM screen while soaking test,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1792,excel_import,MARLIN BP,MBP-1792,,Servo DC,2025-11-16T00:00:00,MarlinBP remove state (est. 43 hrs) ??,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1856,excel_import,MARLIN BP,MBP-1856,,,2025-11-16T00:00:00,T451 Derived Opti: Update Anchor zone behavior and set anchor zone mask,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1815,excel_import,MARLIN BP,MBP-1815,,,2025-11-16T00:00:00,FPW & SPFS Power Cycle Removal around LFA,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
"excel_import|marlin bp|mbp-1884, mbp-1887",excel_import,MARLIN BP,"MBP-1884, MBP-1887",,Korat FW/DC TP/ARS,2025-11-16T00:00:00,FPW removal,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1731,excel_import,MARLIN BP,MBP-1731,,,2025-11-16T00:00:00,Scopy TA Scan Feed Forward,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1705,excel_import,MARLIN BP,MBP-1705,,DC,2025-11-16T00:00:00,"Project to remove UACT1 ""milli"" actuator",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-,excel_import,MARLIN BP,MBP-,,,2025-11-16T00:00:00,Skip track certify CMR (can we pull in 1 qtr)/ (MarlinCT-1980),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1730,excel_import,MARLIN BP,MBP-1730,,,2025-11-16T00:00:00,SMR Format removal (SMR only),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1909,excel_import,MARLIN BP,MBP-1909,,Korat FW/ARS DC,2025-11-16T00:00:00,T55 with independent ZAP track (can we pull in?,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
